#TYPE System.Diagnostics.EventLogEntry#SysPerf/perf/2
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"9","Area51","System.Byte[]","10672","(1)","1","Information","
name     vendor                  version
----     ------                  -------
Gunpoint Suspicious Developments        


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10671","(1)","1","Information","
name                              vendor         version
----                              ------         -------
Sins of a Solar Empire: Rebellion Ironclad Games        


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10670","(1)","1","Information","
name            vendor            version
----            ------            -------
Infested Planet Rocket Bear Games        


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10669","(1)","1","Information","
name            vendor       version
----            ------       -------
Castle Crashers The Behemoth        


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10668","(1)","1","Information","
name                 vendor              version
----                 ------              -------
Realm of the Mad God Wild Shadow Studios        


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10667","(1)","1","Information","
name   vendor                version
----   ------                -------
Uplink Introversion Software        


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10666","(1)","1","Information","
name   vendor       version
----   ------       -------
Owlboy D-Pad Studio        


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10665","(1)","1","Information","
name    vendor     version
----    ------     -------
Remotix Nulana LTD 5.0.2  


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10664","(1)","1","Information","
name                vendor      version
----                ------      -------
R for Windows 3.5.0 R Core Team 3.5.0  


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10663","(1)","1","Information","
name vendor version
---- ------ -------
QEMU        2.12.50


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10662","(1)","1","Information","
name                                            vendor                version         
----                                            ------                -------         
Microsoft Office Professional Plus 2016 - en-us Microsoft Corporation 16.0.10228.20104


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10661","(1)","1","Information","
name           vendor                              version
----           ------                              -------
PostgreSQL 9.5 PostgreSQL Global Development Group 9.5    


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10660","(1)","1","Information","
name               vendor                     version   
----               ------                     -------   
OpenVPN 2.4.5-I601 OpenVPN Technologies, Inc. 2.4.5-I601


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10659","(1)","1","Information","
name                   vendor         version
----                   ------         -------
Notepad++ (64-bit x64) Notepad++ Team 7.5.7  


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10658","(1)","1","Information","
name                        vendor  version
----                        ------  -------
Mozilla Maintenance Service Mozilla 59.0.2 


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10657","(1)","1","Information","
name                               vendor  version
----                               ------  -------
Mozilla Firefox 60.0.1 (x64 en-US) Mozilla 60.0.1 


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10656","(1)","1","Information","
name          vendor    version
----          ------    -------
MATLAB R2018b MathWorks 9.5    


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10655","(1)","1","Information","
name             vendor   version 
----             ------   ------- 
Logitech Options Logitech 6.90.131


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10654","(1)","1","Information","
name                  vendor                version
----                  ------                -------
HWiNFO64 Version 5.84 Martin Mal?k - REALiX 5.84   


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10653","(1)","1","Information","
name               vendor                        version
----               ------                        -------
Git version 2.18.0 The Git Development Community 2.18.0 


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10652","(1)","1","Information","
name        vendor        version
----        ------        -------
GIMP 2.8.22 The GIMP Team 2.8.22 


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10651","(1)","1","Information","
name                                vendor            version
----                                ------            -------
Fairlight Audio Accelerator Utility Blackmagic Design 1.0.6  


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10650","(1)","1","Information","
name                       vendor          version  
----                       ------          -------  
Everything 1.4.1.895 (x64) David Carpenter 1.4.1.895


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10649","(1)","1","Information","
name               vendor      version         
----               ------      -------         
Docker for Windows Docker Inc. 18.03.1-ce-win65


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10648","(1)","1","Information","
name                  vendor            version
----                  ------            -------
CrystalDiskMark 6.0.0 Crystal Dew World 6.0.0  


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10647","(1)","1","Information","
name                 vendor      version
----                 ------      -------
CPUID HWMonitor 1.35 CPUID, Inc. 1.35   


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10646","(1)","1","Information","
name             vendor      version
----             ------      -------
CPUID CPU-Z 1.85 CPUID, Inc. 1.85   


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10645","(1)","1","Information","
name                 vendor  version  
----                 ------  -------  
AutoHotkey 1.1.28.02 Lexikos 1.1.28.02


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10644","(1)","1","Information","
name                                               vendor   version
----                                               ------   -------
Alienware Control Center Smart Installer (1.1.6.0) Dell Inc 1.1.6.0


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10643","(1)","1","Information","
name   vendor      version
----   ------      -------
ShareX ShareX Team 12.2.0 


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"9","Area51","System.Byte[]","10642","(1)","1","Information","
name              vendor      version
----              ------      -------
7-Zip 18.05 (x64) Igor Pavlov 18.05  


","daily collection","System.String[]","9","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"8","Area51","System.Byte[]","10641","(1)","1","Information","
name           
----           
Alienware 13 R3


","daily collection","System.String[]","8","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"7","Area51","System.Byte[]","10640","(1)","1","Information","
name               
----               
Default Monitor    
Generic PnP Monitor


","daily collection","System.String[]","7","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"6","Area51","System.Byte[]","10639","(1)","1","Information","
name                                                             version   
----                                                             -------   
Microsoft Windows 10 Pro|C:\WINDOWS|\Device\Harddisk0\Partition3 10.0.17134


","daily collection","System.String[]","6","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
"5","Area51","System.Byte[]","10638","(1)","1","Information","
name                     videomodedescription           
----                     --------------------           
NVIDIA GeForce GTX 1060                                 
Intel(R) HD Graphics 630 2560 x 1440 x 4294967296 colors


","daily collection","System.String[]","5","7/21/2018 8:02:52 AM","7/21/2018 8:02:52 AM",,,
